product_id,order_id,customer_id,customer_name,product_name,product_category,payment_type,qty,price,datetime,country,city,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
pid_19,oid_2061,cid_191,Jack Lewis,Magnesium 500 ml,Consumables,Card,1,12.0,2023-02-12 16:26:36,France,Paris,EBay,ptx_3404325552,Y,
pid_23,oid_2061,cid_191,Jack Lewis,Coral Bone Cutter,Accessories,Card,4,19.0,2023-02-12 16:26:36,France,Paris,EBay,ptx_3404325552,Y,
pid_5,oid_2061,cid_191,Jack Lewis,Jebao Wavemaker SLW-20,Pumps,Card,3,75.0,2023-02-12 16:26:36,France,Paris,EBay,ptx_3404325552,Y,
pid_9,oid_2062,cid_979,Matthew Wright,Protein Skimmer 65,Filtration,Apple Pay,3,129.0,2024-01-13 10:22:52,Great Britain,Sheffield,EBay,ptx_5740718745,Y,
pid_2,oid_2062,cid_979,Matthew Wright,Radion XR15 G6 Blue,Lighting,Apple Pay,1,470.0,2024-01-13 10:22:52,Great Britain,Sheffield,EBay,ptx_5740718745,Y,
pid_9,oid_2062,cid_979,Matthew Wright,Protein Skimmer 65,Filtration,Apple Pay,5,129.0,2024-01-13 10:22:52,Great Britain,Sheffield,EBay,ptx_5740718745,Y,
pid_8,oid_2062,cid_979,Matthew Wright,Auto Top-Off Utility Pump,Pumps,Apple Pay,3,33.0,2024-01-13 10:22:52,Great Britain,Sheffield,EBay,ptx_5740718745,Y,
pid_22,oid_2063,cid_687,Zoe Gonzalez,Magnetic Frag Rack (12 slots),Accessories,Card,2,25.0,2023-08-14 00:29:01,France,Montpellier,EBay,ptx_6276798545,Y,
pid_18,oid_2063,cid_687,Zoe Gonzalez,Coral Food 60 g,Consumables,Card,2,14.5,2023-08-14 00:29:01,France,Montpellier,EBay,ptx_6276798545,Y,
pid_23,oid_2063,cid_687,Zoe Gonzalez,Coral Bone Cutter,Accessories,Card,1,19.0,2023-08-14 00:29:01,France,Montpellier,EBay,ptx_6276798545,Y,
pid_10,oid_2063,cid_687,Zoe Gonzalez,Filter Sock (2-pack) 200µ,Filtration,Card,4,15.0,2023-08-14 00:29:01,France,Montpellier,EBay,ptx_6276798545,Y,
pid_6,oid_2063,cid_687,Zoe Gonzalez,Sicce Syncra 2.0 Return Pump,Pumps,Card,2,95.0,2023-08-14 00:29:01,France,Montpellier,EBay,ptx_6276798545,Y,
pid_22,oid_2064,cid_535,Chris Phillips,Magnetic Frag Rack (12 slots),Accessories,Apple Pay,4,25.0,2023-01-20 09:03:42,Canada,Ottawa,Amazon,ptx_5614154877,Y,
pid_19,oid_2064,cid_535,Chris Phillips,Magnesium 500 ml,Consumables,Apple Pay,4,12.0,2023-01-20 09:03:42,Canada,Ottawa,Amazon,ptx_5614154877,Y,
pid_13,oid_2064,cid_535,Chris Phillips,Refractometer (Salinity),Testing & Calibration,Apple Pay,4,25.0,2023-01-20 09:03:42,Canada,Ottawa,Amazon,ptx_5614154877,Y,
pid_20,oid_2064,cid_535,Chris Phillips,Amino Acids 250 ml,Consumables,Apple Pay,5,24.0,2023-01-20 09:03:42,Canada,Ottawa,Amazon,ptx_5614154877,Y,
pid_19,oid_2064,cid_535,Chris Phillips,Magnesium 500 ml,Consumables,Apple Pay,3,12.0,2023-01-20 09:03:42,Canada,Ottawa,Amazon,ptx_5614154877,Y,
pid_19,oid_2065,cid_226,Mia Roberts,Magnesium 500 ml,Consumables,Card,2,12.0,2024-08-03 00:42:14,Canada,Montreal,Website,ptx_8495549180,Y,
pid_20,oid_2066,cid_2778,Pat Nelson,Amino Acids 250 ml,Consumables,Apple Pay,1,24.0,2023-08-04 10:49:09,Mexico,Cancún,EBay,ptx_5320226557,Y,
pid_22,oid_2066,cid_2778,Pat Nelson,Magnetic Frag Rack (12 slots),Accessories,Apple Pay,5,25.0,2023-08-04 10:49:09,Mexico,Cancún,EBay,ptx_5320226557,Y,
pid_19,oid_2066,cid_2778,Pat Nelson,Magnesium 500 ml,Consumables,Apple Pay,5,12.0,2023-08-04 10:49:09,Mexico,Cancún,EBay,ptx_5320226557,Y,
pid_24,oid_2067,cid_1405,Avery Nelson,Cable Management Clips (10-pack),Accessories,Google Pay,1,6.0,2023-01-29 15:03:51,Great Britain,Birmingham,Website,ptx_7524035087,Y,
pid_11,oid_2067,cid_1405,Avery Nelson,Activated Carbon 1 lb,Filtration,Google Pay,4,12.5,2023-01-29 15:03:51,Great Britain,Birmingham,Website,ptx_7524035087,Y,
pid_19,oid_2067,cid_1405,Avery Nelson,Magnesium 500 ml,Consumables,Google Pay,4,12.0,2023-01-29 15:03:51,Great Britain,Birmingham,Website,ptx_7524035087,Y,
pid_9,oid_2068,cid_1290,Liam King,Protein Skimmer 65,Filtration,Card,5,129.0,2024-01-13 20:44:02,Canada,Vancouver,Amazon,ptx_4147625907,Y,
pid_5,oid_2069,cid_2946,Sasha Jackson,Jebao Wavemaker SLW-20,Pumps,Card,3,75.0,2023-11-16 07:30:06,France,Strasbourg,Amazon,ptx_7217998547,Y,
pid_5,oid_2069,cid_2946,Sasha Jackson,Jebao Wavemaker SLW-20,Pumps,Card,2,75.0,2023-11-16 07:30:06,France,Strasbourg,Amazon,ptx_7217998547,Y,
pid_24,oid_2070,cid_1244,Ella Carter,Cable Management Clips (10-pack),Accessories,Apple Pay,4,6.0,2024-07-03 02:12:14,United States,Jacksonville,Website,ptx_4673658048,Y,
pid_1,oid_2071,cid_762,Morgan Mitchell,AI Prime 16HD,Lighting,Apple Pay,1,240.0,2024-05-29 02:49:00,Canada,Vancouver,Website,ptx_9855775054,Y,
pid_13,oid_2071,cid_762,Morgan Mitchell,Refractometer (Salinity),Testing & Calibration,Apple Pay,5,25.0,2024-05-29 02:49:00,Canada,Vancouver,Website,ptx_9855775054,Y,
pid_3,oid_2071,cid_762,Morgan Mitchell,Kessil A360X Tuna Blue,Lighting,Apple Pay,5,450.0,2024-05-29 02:49:00,Canada,Vancouver,Website,ptx_9855775054,Y,
pid_12,oid_2071,cid_762,Morgan Mitchell,RO/DI System 4-Stage,Filtration,Apple Pay,4,170.0,2024-05-29 02:49:00,Canada,Vancouver,Website,ptx_9855775054,Y,
pid_22,oid_2072,cid_1943,Chloe Hill,Magnetic Frag Rack (12 slots),Accessories,Apple Pay,1,25.0,2024-03-15 00:48:25,Great Britain,  Newcastle 	,EBay,ptx_2590315727,N,Insufficient funds
pid_9,oid_2073,cid_2914,Noah Scott,Protein Skimmer 65,Filtration,Google Pay,3,129.0,2023-12-29 23:29:37,Great Britain,Leeds,Amazon,ptx_7914766780,Y,
pid_24,oid_2073,cid_2914,Noah Scott,Cable Management Clips (10-pack),Accessories,Google Pay,4,6.0,2023-12-29 23:29:37,Great Britain,Leeds,Amazon,ptx_7914766780,Y,
pid_22,oid_2073,cid_2914,Noah Scott,Magnetic Frag Rack (12 slots),Accessories,Google Pay,3,25.0,2023-12-29 23:29:37,Great Britain,Leeds,Amazon,ptx_7914766780,Y,
pid_17,oid_2074,cid_292,Andrew Green,Reef Salt 25 kg,Consumables,Apple Pay,4,80.0,2024-05-23 07:28:30,Germany,Frankfurt,Website,ptx_8800502910,Y,
pid_12,oid_2074,cid_292,Andrew Green,RO/DI System 4-Stage,Filtration,Apple Pay,2,170.0,2024-05-23 07:28:30,Germany,Frankfurt,Website,ptx_8800502910,Y,
pid_18,oid_2075,cid_580,Ella Moore,Coral Food 60 g,Consumables,Google Pay,5,14.5,2024-09-29 01:21:18,Germany,Frankfurt,EBay,ptx_3700144202,Y,
pid_13,oid_2075,cid_580,Ella Moore,Refractometer (Salinity),Testing & Calibration,Google Pay,3,25.0,2024-09-29 01:21:18,Germany,Frankfurt,EBay,ptx_3700144202,Y,
pid_23,oid_2075,cid_580,Ella Moore,Coral Bone Cutter,Accessories,Google Pay,1,19.0,2024-09-29 01:21:18,Germany,Frankfurt,EBay,ptx_3700144202,Y,
pid_12,oid_2075,cid_580,Ella Moore,RO/DI System 4-Stage,Filtration,Google Pay,2,170.0,2024-09-29 01:21:18,Germany,Frankfurt,EBay,ptx_3700144202,Y,
pid_19,oid_2075,cid_580,Ella Moore,Magnesium 500 ml,Consumables,Google Pay,2,12.0,2024-09-29 01:21:18,Germany,Frankfurt,EBay,ptx_3700144202,Y,
pid_24,oid_2076,cid_2029,Charlotte Clark,Cable Management Clips (10-pack),Accessories,Google Pay,4,6.0,2023-01-22 17:28:03,United States,Phoenix,Amazon,ptx_5151987467,Y,
pid_15,oid_2077,cid_848,Ethan Baker,Nitrate Test Kit,Testing & Calibration,Google Pay,2,20.0,2024-10-11 00:35:43,Germany,Stuttgart,Amazon,ptx_6551402056,Y,
pid_1,oid_2077,cid_848,Ethan Baker,AI Prime 16HD,Lighting,Google Pay,2,240.0,2024-10-11 00:35:43,Germany,Stuttgart,Amazon,ptx_6551402056,Y,
pid_6,oid_2077,cid_848,Ethan Baker,Sicce Syncra 2.0 Return Pump,Pumps,Google Pay,4,95.0,2024-10-11 00:35:43,Germany,Stuttgart,Amazon,ptx_6551402056,Y,
pid_16,oid_2078,cid_723,Chloe Harris,Alkalinity Checker,Testing & Calibration,Card,5,55.0,2024-03-06 08:52:20,France,Lyon,EBay,ptx_9491284516,Y,
pid_17,oid_2079,cid_1299,Avery Davis,Reef Salt 25 kg,Consumables,Google Pay,4,80.0,2024-08-25 06:42:43,Mexico,Monterrey,Amazon,ptx_1608223726,Y,
pid_4,oid_2079,cid_1299,Avery Davis,Refugium Light,Lighting,Google Pay,4,50.0,2024-08-25 06:42:43,Mexico,Monterrey,Amazon,ptx_1608223726,Y,
pid_12,oid_2080,cid_412,Emily Harris,RO/DI System 4-Stage,Filtration,Card,2,170.0,2023-05-10 03:17:27,United States,Houston,Amazon,ptx_6428298131,Y,
pid_6,oid_2080,cid_412,Emily Harris,Sicce Syncra 2.0 Return Pump,Pumps,Card,3,95.0,2023-05-10 03:17:27,United States,Houston,Amazon,ptx_6428298131,Y,
pid_16,oid_2081,cid_238,Benjamin Perez,Alkalinity Checker,Testing & Calibration,Card,4,55.0,2024-07-09 06:56:27,Great Britain,Glasgow,EBay,ptx_3890797803,Y,
pid_2,oid_2082,cid_1980,Morgan Jones,Radion XR15 G6 Blue,Lighting,Card,5,470.0,2024-04-27 22:24:13,Great Britain,Liverpool,EBay,ptx_5778938067,Y,
pid_23,oid_2082,cid_1980,Morgan Jones,Coral Bone Cutter,Accessories,Card,1,19.0,2024-04-27 22:24:13,Great Britain,Liverpool,EBay,ptx_5778938067,Y,
pid_6,oid_2082,cid_1980,Morgan Jones,Sicce Syncra 2.0 Return Pump,Pumps,Card,3,95.0,2024-04-27 22:24:13,Great Britain,Liverpool,EBay,ptx_5778938067,Y,
pid_23,oid_2082,cid_1980,Morgan Jones,Coral Bone Cutter,Accessories,Card,1,19.0,2024-04-27 22:24:13,Great Britain,Liverpool,EBay,ptx_5778938067,Y,
pid_5,oid_2082,cid_1980,Morgan Jones,Jebao Wavemaker SLW-20,Pumps,Card,2,75.0,2024-04-27 22:24:13,Great Britain,Liverpool,EBay,ptx_5778938067,Y,
pid_5,oid_2083,cid_2156,Nora Evans,Jebao Wavemaker SLW-20,Pumps,Apple Pay,1,75.0,2024-10-16 21:28:23,Canada,Mississauga,Amazon,ptx_4265545562,Y,
pid_11,oid_2084,cid_630,Nora Campbell,Activated Carbon 1 lb,Filtration,Google Pay,4,12.5,2023-01-20 21:04:16,France,Nantes,Amazon,ptx_2685978126,Y,
pid_10,oid_2084,cid_630,Nora Campbell,Filter Sock (2-pack) 200µ,Filtration,Google Pay,2,15.0,2023-01-20 21:04:16,France,Nantes,Amazon,ptx_2685978126,Y,
pid_18,oid_2084,cid_630,Nora Campbell,Coral Food 60 g,Consumables,Google Pay,1,14.5,2023-01-20 21:04:16,France,Nantes,Amazon,ptx_2685978126,Y,
pid_8,oid_2084,cid_630,Nora Campbell,Auto Top-Off Utility Pump,Pumps,Google Pay,5,33.0,2023-01-20 21:04:16,France,Nantes,Amazon,ptx_2685978126,Y,
pid_24,oid_2085,cid_2486,Liam Clark,Cable Management Clips (10-pack),Accessories,Google Pay,3,6.0,2023-09-15 22:58:35,United States,Columbus,EBay,ptx_3031092601,Y,
pid_3,oid_2085,cid_2486,Liam Clark,Kessil A360X Tuna Blue,Lighting,Google Pay,4,450.0,2023-09-15 22:58:35,United States,Columbus,EBay,ptx_3031092601,Y,
pid_19,oid_2085,cid_2486,Liam Clark,Magnesium 500 ml,Consumables,Google Pay,2,12.0,2023-09-15 22:58:35,United States,Columbus,EBay,ptx_3031092601,Y,
pid_18,oid_2086,cid_2699,Ethan Martinez,Coral Food 60 g,Consumables,Card,2,14.5,2024-05-08 10:02:26,Canada,Winnipeg,Amazon,ptx_2455407347,Y,
pid_8,oid_2086,cid_2699,Ethan Martinez,Auto Top-Off Utility Pump,Pumps,Card,4,33.0,2024-05-08 10:02:26,Canada,Winnipeg,Amazon,ptx_2455407347,Y,
pid_4,oid_2086,cid_2699,Ethan Martinez,Refugium Light,Lighting,Card,5,50.0,2024-05-08 10:02:26,Canada,Winnipeg,Amazon,ptx_2455407347,Y,
pid_14,oid_2086,cid_2699,Ethan Martinez,Calibration Fluid 35ppt,Testing & Calibration,Card,1,6.5,2024-05-08 10:02:26,Canada,Winnipeg,Amazon,ptx_2455407347,Y,
pid_18,oid_2086,cid_2699,Ethan Martinez,Coral Food 60 g,Consumables,Card,2,14.5,2024-05-08 10:02:26,Canada,Winnipeg,Amazon,ptx_2455407347,Y,
pid_15,oid_2087,cid_25,Lily Lopez,Nitrate Test Kit,Testing & Calibration,Card,3,20.0,2023-01-04 20:36:40,United States,Los Angeles,Amazon,ptx_3926070999,Y,
pid_8,oid_2088,cid_1646,Avery Jackson,Auto Top-Off Utility Pump,Pumps,Google Pay,1,33.0,2024-01-28 22:20:24,Great Britain,Liverpool,Website,ptx_8542993103,Y,
pid_6,oid_2089,cid_1755,Nora Lewis,Sicce Syncra 2.0 Return Pump,Pumps,Google Pay,4,95.0,2023-04-08 01:37:56,Canada,Hamilton,Website,ptx_4201588474,Y,
pid_8,oid_2089,cid_1755,Nora Lewis,Auto Top-Off Utility Pump,Pumps,Google Pay,2,33.0,2023-04-08 01:37:56,Canada,Hamilton,Website,ptx_4201588474,Y,
pid_19,oid_2090,cid_464,Pat Lewis,Magnesium 500 ml,Consumables,Google Pay,1,12.0,2024-11-04 06:01:36,Mexico,Puebla,EBay,ptx_1515108235,N,Gateway timeout
pid_18,oid_2090,cid_464,Pat Lewis,Coral Food 60 g,Consumables,Google Pay,3,14.5,2024-11-04 06:01:36,Mexico,Puebla,EBay,ptx_1515108235,N,Gateway timeout
pid_14,oid_2091,cid_141,Isabella Baker,Calibration Fluid 35ppt,Testing & Calibration,Card,3,6.5,2024-09-07 14:38:01,Germany,Dortmund,Website,ptx_9827782521,Y,
pid_21,oid_2091,cid_141,Isabella Baker,Ceramic Frag Plug (10-pack),Accessories,Card,4,9.0,2024-09-07 14:38:01,Germany,Dortmund,Website,ptx_9827782521,Y,
pid_14,oid_2091,cid_141,Isabella Baker,Calibration Fluid 35ppt,Testing & Calibration,Card,4,6.5,2024-09-07 14:38:01,Germany,Dortmund,Website,ptx_9827782521,Y,
pid_9,oid_2091,cid_141,Isabella Baker,Protein Skimmer 65,Filtration,Card,3,129.0,2024-09-07 14:38:01,Germany,Dortmund,Website,ptx_9827782521,Y,
pid_5,oid_2091,cid_141,Isabella Baker,Jebao Wavemaker SLW-20,Pumps,Card,1,75.0,2024-09-07 14:38:01,Germany,Dortmund,Website,ptx_9827782521,Y,
pid_14,oid_2092,cid_1733,Charlotte Evans,Calibration Fluid 35ppt,Testing & Calibration,Apple Pay,3,6.5,2024-11-20 23:06:33,Germany,Munich,Website,ptx_2167794980,Y,
pid_5,oid_2092,cid_1733,Charlotte Evans,Jebao Wavemaker SLW-20,Pumps,Apple Pay,2,75.0,2024-11-20 23:06:33,Germany,Munich,Website,ptx_2167794980,Y,
pid_10,oid_2092,cid_1733,Charlotte Evans,Filter Sock (2-pack) 200µ,Filtration,Apple Pay,4,15.0,2024-11-20 23:06:33,Germany,Munich,Website,ptx_2167794980,Y,
pid_16,oid_2092,cid_1733,Charlotte Evans,Alkalinity Checker,Testing & Calibration,Apple Pay,3,55.0,2024-11-20 23:06:33,Germany,Munich,Website,ptx_2167794980,Y,
pid_9,oid_2093,cid_439,Michael Harris,Protein Skimmer 65,Filtration,Google Pay,3,129.0,2023-09-16 17:23:34,Germany,Frankfurt,Amazon,ptx_5235616640,Y,
pid_2,oid_2093,cid_439,Michael Harris,Radion XR15 G6 Blue,Lighting,Google Pay,1,470.0,2023-09-16 17:23:34,Germany,Frankfurt,Amazon,ptx_5235616640,Y,
pid_14,oid_2094,cid_1929,Pat Garcia,Calibration Fluid 35ppt,Testing & Calibration,Google Pay,3,6.5,2023-07-11 22:53:01,Great Britain,London,Amazon,ptx_2899880826,Y,
pid_10,oid_2094,cid_1929,Pat Garcia,Filter Sock (2-pack) 200µ,Filtration,Google Pay,4,15.0,2023-07-11 22:53:01,Great Britain,London,Amazon,ptx_2899880826,Y,
pid_16,oid_2094,cid_1929,Pat Garcia,Alkalinity Checker,Testing & Calibration,Google Pay,5,55.0,2023-07-11 22:53:01,Great Britain,London,Amazon,ptx_2899880826,Y,
pid_3,oid_2095,cid_2038,Taylor Johnson,Kessil A360X Tuna Blue,Lighting,Google Pay,3,450.0,2023-03-25 05:58:45,United States,Jacksonville,Website,ptx_9688085877,Y,
pid_2,oid_2095,cid_2038,Taylor Johnson,Radion XR15 G6 Blue,Lighting,Google Pay,1,470.0,2023-03-25 05:58:45,United States,  Jacksonville 	,Website,ptx_9688085877,Y,
pid_19,oid_2096,cid_2261,Noah Green,Magnesium 500 ml,Consumables,Google Pay,4,12.0,2024-09-08 14:55:19,Germany,Dortmund,Website,ptx_9055668066,N,Insufficient funds
pid_8,oid_2096,cid_2261,Noah Green,Auto Top-Off Utility Pump,Pumps,Google Pay,1,33.0,2024-09-08 14:55:19,Germany,Dortmund,Website,ptx_9055668066,N,Insufficient funds
pid_18,oid_2096,cid_2261,Noah Green,Coral Food 60 g,Consumables,Google Pay,4,14.5,2024-09-08 14:55:19,Germany,Dortmund,Website,ptx_9055668066,N,Insufficient funds
pid_18,oid_2096,cid_2261,Noah Green,Coral Food 60 g,Consumables,Google Pay,2,14.5,2024-09-08 14:55:19,Germany,Dortmund,Website,ptx_9055668066,N,Insufficient funds
pid_21,oid_2096,cid_2261,Noah Green,Ceramic Frag Plug (10-pack),Accessories,Google Pay,4,9.0,2024-09-08 14:55:19,Germany,Dortmund,Website,ptx_9055668066,N,Insufficient funds
pid_14,oid_2097,cid_1217,Charlotte Perez,Calibration Fluid 35ppt,Testing & Calibration,Google Pay,5,6.5,2023-08-06 12:44:13,Great Britain,Liverpool,Amazon,ptx_3671719373,Y,
pid_19,oid_2097,cid_1217,Charlotte Perez,Magnesium 500 ml,Consumables,Google Pay,3,12.0,2023-08-06 12:44:13,Great Britain,Liverpool,Amazon,ptx_3671719373,Y,
pid_18,oid_2098,cid_2912,Andrew Brown,Coral Food 60 g,Consumables,Google Pay,3,14.5,2023-03-02 01:55:36,France,Lyon,Website,ptx_3472309322,Y,
pid_13,oid_2098,cid_2912,Andrew Brown,Refractometer (Salinity),Testing & Calibration,Google Pay,5,25.0,2023-03-02 01:55:36,France,Lyon,Website,ptx_3472309322,Y,
pid_6,oid_2098,cid_2912,Andrew Brown,Sicce Syncra 2.0 Return Pump,Pumps,Google Pay,4,95.0,2023-03-02 01:55:36,France,Lyon,Website,ptx_3472309322,Y,
pid_17,oid_2099,cid_2032,William Moore,Reef Salt 25 kg,Consumables,Apple Pay,5,80.0,2023-02-04 14:31:02,Mexico,Zapopan,Website,ptx_5140436947,Y,
pid_23,oid_2099,cid_2032,William Moore,Coral Bone Cutter,Accessories,Apple Pay,1,19.0,2023-02-04 14:31:02,Mexico,Zapopan,Website,ptx_5140436947,Y,
pid_15,oid_2099,cid_2032,William Moore,Nitrate Test Kit,Testing & Calibration,Apple Pay,3,20.0,2023-02-04 14:31:02,Mexico,Zapopan,Website,ptx_5140436947,Y,
pid_11,oid_2100,cid_1292,Dana Green,Activated Carbon 1 lb,Filtration,Card,1,12.5,2024-03-07 18:41:15,Mexico,Zapopan,EBay,ptx_1961757418,Y,
pid_11,oid_2100,cid_1292,Dana Green,Activated Carbon 1 lb,Filtration,Card,3,12.5,2024-03-07 18:41:15,Mexico,Zapopan,  EBay 	,ptx_1961757418,Y,
pid_16,oid_2100,cid_1292,Dana Green,Alkalinity Checker,Testing & Calibration,Card,3,55.0,2024-03-07 18:41:15,Mexico,Zapopan,EBay,ptx_1961757418,Y,
pid_19,oid_2100,cid_1292,Dana Green,Magnesium 500 ml,Consumables,Card,2,12.0,2024-03-07 18:41:15,Mexico,Zapopan,EBay,ptx_1961757418,Y,
pid_5,oid_2100,cid_1292,Dana Green,Jebao Wavemaker SLW-20,Pumps,Card,3,75.0,2024-03-07 18:41:15,Mexico,Zapopan,EBay,ptx_1961757418,Y,
pid_12,oid_2101,cid_412,Emily Harris,RO/DI System 4-Stage,Filtration,Card,1,170.0,2023-08-25 00:02:19,United States,Houston,EBay,ptx_3184081620,N,Insufficient funds
pid_22,oid_2102,cid_2766,Benjamin Jackson,Magnetic Frag Rack (12 slots),Accessories,Apple Pay,2,25.0,2024-07-25 15:10:32,Canada,Hamilton,EBay,ptx_5682944232,Y,
pid_16,oid_2102,cid_2766,Benjamin Jackson,Alkalinity Checker,Testing & Calibration,Apple Pay,1,55.0,2024-07-25 15:10:32,Canada,Hamilton,EBay,ptx_5682944232,Y,
pid_13,oid_2103,cid_2336,Sophia Harris,Refractometer (Salinity),Testing & Calibration,Apple Pay,5,25.0,2024-11-03 22:53:42,Canada,Toronto,Amazon,ptx_7747977282,Y,
pid_2,oid_2104,cid_2600,James Nelson,Radion XR15 G6 Blue,Lighting,Google Pay,1,470.0,2023-10-11 07:14:03,Great Britain,Glasgow,Amazon,ptx_3347386928,N,Insufficient funds
pid_17,oid_2104,cid_2600,James Nelson,Reef Salt 25 kg,Consumables,Google Pay,5,80.0,2023-10-11 07:14:03,Great Britain,Glasgow,Amazon,ptx_3347386928,N,Insufficient funds
pid_18,oid_2104,cid_2600,James Nelson,Coral Food 60 g,Consumables,Google Pay,5,14.5,2023-10-11 07:14:03,Great Britain,Glasgow,Amazon,ptx_3347386928,N,Insufficient funds
pid_12,oid_2105,cid_2531,Alex Campbell,RO/DI System 4-Stage,Filtration,Apple Pay,3,170.0,2023-05-06 04:35:54,Germany,Essen,EBay,ptx_3835151458,Y,
pid_9,oid_2106,cid_579,Andrew Green,Protein Skimmer 65,Filtration,Card,5,129.0,2024-06-19 04:31:51,Great Britain,Manchester,Website,ptx_9159039299,Y,
pid_12,oid_2106,cid_579,Andrew Green,RO/DI System 4-Stage,Filtration,Card,3,170.0,2024-06-19 04:31:51,Great Britain,Manchester,Website,ptx_9159039299,Y,
pid_6,oid_2106,cid_579,Andrew Green,Sicce Syncra 2.0 Return Pump,Pumps,Card,2,95.0,2024-06-19 04:31:51,Great Britain,Manchester,Website,ptx_9159039299,Y,
pid_14,oid_2106,cid_579,Andrew Green,Calibration Fluid 35ppt,Testing & Calibration,Card,2,6.5,2024-06-19 04:31:51,Great Britain,Manchester,Website,ptx_9159039299,Y,
pid_9,oid_2106,cid_579,Andrew Green,Protein Skimmer 65,Filtration,Card,2,129.0,2024-06-19 04:31:51,Great Britain,Manchester,Website,ptx_9159039299,Y,
pid_19,oid_2107,cid_1165,Ryan Parker,Magnesium 500 ml,Consumables,Apple Pay,3,12.0,2023-08-14 01:38:38,Germany,Hamburg,EBay,ptx_1150062470,Y,
pid_2,oid_2107,cid_1165,Ryan Parker,Radion XR15 G6 Blue,Lighting,Apple Pay,3,470.0,2023-08-14 01:38:38,Germany,Hamburg,EBay,ptx_1150062470,Y,
pid_21,oid_2107,cid_1165,Ryan Parker,Ceramic Frag Plug (10-pack),Accessories,Apple Pay,4,9.0,2023-08-14 01:38:38,Germany,Hamburg,EBay,ptx_1150062470,Y,
pid_9,oid_2107,cid_1165,Ryan Parker,Protein Skimmer 65,Filtration,Apple Pay,1,129.0,2023-08-14 01:38:38,Germany,Hamburg,,ptx_1150062470,Y,
pid_16,oid_2107,cid_1165,Ryan Parker,Alkalinity Checker,Testing & Calibration,Apple Pay,2,55.0,2023-08-14 01:38:38,Germany,Hamburg,EBay,ptx_1150062470,Y,
pid_9,oid_2108,cid_1138,Chloe Wilson,Protein Skimmer 65,Filtration,Google Pay,5,129.0,2023-12-27 06:00:41,Great Britain,Birmingham,Amazon,ptx_2057632220,Y,
pid_9,oid_2108,cid_1138,Chloe Wilson,Protein Skimmer 65,Filtration,Google Pay,2,129.0,2023-12-27 06:00:41,Great Britain,Birmingham,Amazon,ptx_2057632220,Y,
pid_10,oid_2108,cid_1138,Chloe Wilson,Filter Sock (2-pack) 200µ,Filtration,Google Pay,2,15.0,2023-12-27 06:00:41,Great Britain,Birmingham,Amazon,ptx_2057632220,Y,
pid_20,oid_2109,cid_1470,Chris Thomas,Amino Acids 250 ml,Consumables,Card,5,24.0,2024-08-13 13:16:57,Germany,Stuttgart,EBay,ptx_5073901077,Y,
pid_2,oid_2109,cid_1470,Chris Thomas,Radion XR15 G6 Blue,Lighting,Card,5,470.0,2024-08-13 13:16:57,Germany,Stuttgart,EBay,ptx_5073901077,Y,
pid_5,oid_2109,cid_1470,Chris Thomas,Jebao Wavemaker SLW-20,Pumps,Card,1,75.0,2024-08-13 13:16:57,,Stuttgart,EBay,ptx_5073901077,Y,
pid_16,oid_2109,cid_1470,Chris Thomas,Alkalinity Checker,Testing & Calibration,Card,5,55.0,2024-08-13 13:16:57,Germany,Stuttgart,EBay,ptx_5073901077,Y,
pid_19,oid_2110,cid_2815,James Jackson,Magnesium 500 ml,Consumables,Card,5,12.0,2023-09-08 11:38:42,Mexico,Guadalajara,EBay,ptx_5397370591,Y,
pid_18,oid_2111,cid_2021,Robin Evans,Coral Food 60 g,Consumables,Card,5,14.5,2023-04-15 17:13:17,Canada,Calgary,EBay,ptx_4468783458,Y,
pid_20,oid_2111,cid_2021,Robin Evans,Amino Acids 250 ml,Consumables,Card,5,24.0,2023-04-15 17:13:17,Canada,Calgary,EBay,ptx_4468783458,Y,
pid_19,oid_2111,cid_2021,Robin Evans,Magnesium 500 ml,Consumables,Card,3,12.0,2023-04-15 17:13:17,Canada,Calgary,EBay,ptx_4468783458,Y,
pid_9,oid_2111,cid_2021,Robin Evans,Protein Skimmer 65,Filtration,Card,3,129.0,2023-04-15 17:13:17,Canada,Calgary,EBay,ptx_4468783458,Y,
pid_2,oid_2112,cid_72,Michael Turner,Radion XR15 G6 Blue,Lighting,Apple Pay,5,470.0,2023-08-30 11:06:29,Canada,Vancouver,Amazon,ptx_4646873510,Y,
pid_5,oid_2112,cid_72,Michael Turner,Jebao Wavemaker SLW-20,Pumps,Apple Pay,3,75.0,2023-08-30 11:06:29,Canada,Vancouver,Amazon,ptx_4646873510,Y,
pid_14,oid_2112,cid_72,Michael Turner,Calibration Fluid 35ppt,Testing & Calibration,Apple Pay,4,6.5,2023-08-30 11:06:29,Canada,Vancouver,Amazon,ptx_4646873510,Y,
pid_10,oid_2112,cid_72,Michael Turner,Filter Sock (2-pack) 200µ,Filtration,Apple Pay,4,15.0,2023-08-30 11:06:29,Canada,Vancouver,Amazon,ptx_4646873510,Y,
pid_2,oid_2112,cid_72,Michael Turner,Radion XR15 G6 Blue,Lighting,Apple Pay,4,470.0,2023-08-30 11:06:29,Canada,Vancouver,Amazon,ptx_4646873510,Y,
