order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price
8440.0,13649.0,Christopher White,4,Awesome Gloves,Games,Wallet,84,419.79
8441.0,12597.0,Daniel Stevens,15,Small Ball,Tools,UPI,58,729.38
8442.0,4274.0,Jerry Jones,87,Fantastic Soft Mouse,Shoes,Debit Card,78,417.67
8443.0,4579.0,Charles Aguirre,40,Soap,Sports,Bank Transfer,77,633.73
8444.0,11042.0,Robert Hernandez,82,Soft Mouse,Electronics,Debit Card,78,69.65
8445.0,8956.0,Jose Jacobs,83,Refined Tuna,Computers,Bank Transfer,31,553.58
8446.0,11257.0,Joshua Mills,49,Computer,Books,UPI,9,369.72
8447.0,11995.0,David Davis,72,Used Computer,Clothing,UPI,63,1624.2
8448.0,4118.0,Evelyn Lopez,46,Computer,Books,UPI,88,369.72
8449.0,1450.0,Brittany Pierce,48,Concrete Fish,Kids,Debit Card,52,514.36
8450.0,14467.0,Amanda Park,18,Bike,Clothing,Wallet,22,1126.39
8451.0,14741.0,Sonia Guerra,47,Rustic Rubber Shoes,Jewelery,Credit Card,18,735.43
8452.0,4031.0,Stephanie Watkins,39,Sleek Rubber Ball,Tools,Credit Card,44,347.94
8453.0,4447.0,Thomas Pennington,45,Metal Pants,Computers,Bank Transfer,61,1970.97
8454.0,9029.0,Nicholas King,90,Rustic Ball,Grocery,Wallet,85,58.59
8455.0,3834.0,Brian Serrano,7,Table,Baby,UPI,24,1475.53
8456.0,8909.0,Brett Carroll,5,Granite Bacon,Books,Bank Transfer,32,676.1
8457.0,8801.0,Toni Perez,4,Wooden Gloves,Sports,Wallet,51,1532.2
8458.0,4567.0,Kimberly Carter,79,Refined Granite Mouse,Industrial,UPI,9,1315.5
8459.0,2787.0,Sharon Hoover,68,Refined Chips,Clothing,Credit Card,96,1901.95
8460.0,1065.0,Barbara Collier,96,Frozen Shoes,Home,Bank Transfer,91,1628.5
8461.0,11991.0,Sarah Parker,59,Frozen Gloves,Health,Wallet,20,1225.77
8462.0,7601.0,Carol Foley,65,Cotton Towels,Computers,Credit Card,49,1426.31
8463.0,7715.0,Michelle Cooper,100,Mouse,Tools,UPI,4,695.39
8464.0,13693.0,Michael Fisher,3,Gently Used Soft Gloves,Jewelery,Wallet,67,1752.84
8465.0,6570.0,Kelly Simpson,93,Gently Used Tuna,Books,UPI,18,535.16
8466.0,6804.0,Gregory Hickman,30,Awesome Fish,Industrial,Wallet,30,19.11
8467.0,3169.0,Sydney Lozano,88,Fantastic Granite Hat,Movies,UPI,93,1154.75
8468.0,7533.0,Angela Gordon,25,Small Hat,Clothing,Wallet,52,89.11
8469.0,14742.0,Danielle Brown,56,Small Metal Fish,Books,UPI,74,487.77
8470.0,6176.0,Lisa Cole,71,Fresh Table,Computers,Debit Card,73,64.77
8471.0,10771.0,Jennifer Marshall,20,Cotton Chips,Shoes,Credit Card,31,1479.22
8472.0,5133.0,John Lee,60,Awesome Shirt,Health,Bank Transfer,48,778.96
8473.0,6068.0,Terry Hanson,13,Pants,Home,Wallet,26,74.86
8474.0,7689.0,Michael Pittman,69,Salad,Tools,Debit Card,29,1761.6
8475.0,6651.0,Rodney Bradley,85,Ball,Garden,UPI,39,705.26
8476.0,907.0,Amy Moore,37,Used Wooden Salad,Music,Debit Card,44,735.62
8477.0,4085.0,Robert Ford,63,Cotton Soap,Industrial,Bank Transfer,85,884.95
8478.0,14706.0,Kimberly Mullins,20,Gorgeous Cotton Chips,Outdoors,UPI,83,318.9
8479.0,8670.0,Ann Riggs,69,Ergonomic Wooden Salad,Movies,Credit Card,28,807.52
8480.0,5743.0,Michelle Scott,11,Soap,Sports,Wallet,79,633.73
8481.0,8078.0,Bryce Cohen,96,Frozen Shoes,Home,Credit Card,72,1628.5
8482.0,14678.0,Nicole Archer,41,Generic Plastic Hat,Outdoors,Credit Card,67,766.66
8483.0,4445.0,Kevin Wilson,45,Licensed Pants,Sports,Credit Card,50,1936.54
8484.0,11609.0,Rachel Gallagher,71,Tasty Fresh Table,Books,Wallet,46,385.79
8485.0,4377.0,Ana Allen,62,Incredible Cheese,Movies,Wallet,6,1344.11
8486.0,4954.0,Mr. Robert Fischer,98,Gently Used Shoes,Toys,Bank Transfer,99,1774.54
8487.0,3171.0,Richard Montgomery,54,Refined Mouse,Industrial,Bank Transfer,61,1555.56
8488.0,8994.0,Jamie Molina,75,Rubber Soap,Outdoors,Debit Card,17,1275.28
8489.0,6958.0,Crystal Jones,62,Incredible Cheese,Movies,Credit Card,32,1344.11
8490.0,4706.0,Sandra May,46,Handmade Steel Computer,Beauty,Wallet,76,1622.98
8491.0,2398.0,Donna Andrews,73,Intelligent Pants,Electronics,Bank Transfer,13,1237.3
8492.0,14611.0,Robert Sutton,49,Handcrafted Computer,Automotive,Bank Transfer,100,548.58
8493.0,5690.0,Kristin Webb,59,Rustic Gloves,Jewelery,Bank Transfer,51,703.62
8494.0,13679.0,Juan Conner,76,Shoes,Music,Wallet,59,1036.25
8495.0,1529.0,Joshua Reed,47,Rubber Shoes,Computers,Wallet,10,179.13
8496.0,12643.0,William Smith,23,Shirt,Beauty,Credit Card,36,78.71
8497.0,5116.0,Katherine Torres,63,Refined Cotton Soap,Toys,Debit Card,44,744.9
8498.0,9789.0,Kristi Alexander,82,Unbranded Mouse,Clothing,Bank Transfer,54,766.68
8499.0,13831.0,Rachel Choi,44,Tasty Towels,Clothing,Wallet,71,1991.37
8500.0,3724.0,Kathy Nelson,93,Gently Used Tuna,Books,Bank Transfer,55,535.16
8501.0,12830.0,Joseph Burke,4,Awesome Gloves,Games,Bank Transfer,3,419.79
8502.0,13139.0,Clayton Nichols,3,Soft Gloves,Health,Wallet,29,946.66
8503.0,11181.0,Aaron Lewis,19,Ergonomic Soft Salad,Grocery,Wallet,67,665.79
8504.0,4556.0,Cody Mueller,86,Granite Chair,Grocery,Wallet,43,517.3
8505.0,10382.0,Daniel Hurley,93,Gently Used Tuna,Books,Debit Card,80,535.16
8506.0,11172.0,Nicole Novak,39,Sleek Ball,Clothing,Debit Card,99,54.78
8507.0,7866.0,John Hughes,30,Awesome Fish,Industrial,Wallet,16,19.11
8508.0,12989.0,?,3,Soft Gloves,Health,Bank Transfer,22,946.66
8509.0,5781.0,Mrs. Linda Ryan,42,Intelligent Pizza,Games,Wallet,21,1687.25
8510.0,2219.0,Shelby Martin,56,Metal Fish,Health,UPI,78,399.76
8511.0,6546.0,Benjamin Palmer,99,Handmade Hat,Health,Bank Transfer,69,1115.49
8512.0,4120.0,Justin Rice,95,Tasty Fish,Sports,UPI,16,1077.28
8513.0,7087.0,Steven Williams,4,Awesome Gloves,Games,UPI,98,419.79
8514.0,11685.0,Ivan Garcia,71,Fresh Table,Computers,Credit Card,90,64.77
8515.0,438.0,Kenneth Grimes,9,Soap,Sports,Bank Transfer,54,633.73
8516.0,9938.0,Ronnie Mitchell,7,Gorgeous Table,Toys,Debit Card,74,471.95
8517.0,10906.0,Dave Walker,67,Rubber Computer,Electronics,UPI,77,1464.95
8518.0,10090.0,Maria Jones,69,Salad,Tools,Wallet,25,1761.6
8519.0,3759.0,Frances Jackson,100,Refined Mouse,Industrial,Wallet,92,1555.56
8520.0,12895.0,Undefined,49,Handcrafted Computer,Automotive,Bank Transfer,59,548.58
8521.0,2413.0,Lynn Bowman,66,Computer,Books,Credit Card,95,369.72
8522.0,11069.0,Robert Camacho,8,Rubber Gloves,Electronics,Wallet,61,323.59
8523.0,1497.0,Vincent Anderson,61,Incredible Tuna,Electronics,Wallet,36,1357.75
8524.0,653.0,Katherine Rich,33,Incredible Cheese,Movies,Debit Card,86,1344.11
8525.0,1234.0,Jessica Smith,24,Handmade Fresh Sausages,Automotive,Debit Card,83,1812.1
8526.0,10834.0,Nathan Randolph,65,Cotton Towels,Computers,Bank Transfer,81,1426.31
8527.0,7933.0,Garrett Goodman,86,New Granite Chair,Sports,UPI,10,1550.14
8528.0,9016.0,Trevor Black,94,Wooden Fish,Sports,Wallet,52,1020.99
8529.0,1891.0,Susan Smith,4,Gloves,Clothing,Credit Card,29,899.27
8530.0,9546.0,Edgar Howard,94,Fish,Industrial,Debit Card,99,1713.0
8531.0,9977.0,David Carpenter,80,Pants,Home,UPI,99,74.86
8532.0,13382.0,Jessica White,29,Fish,Industrial,Bank Transfer,24,1713.0
8533.0,8714.0,Vickie Obrien,46,Handmade Steel Computer,Beauty,Bank Transfer,65,1622.98
8534.0,13006.0,Zachary Castaneda,26,Fantastic Frozen Chips,Industrial,Wallet,16,109.39
8535.0,3033.0,Lauren Barnett,53,Metal Bacon,Industrial,Wallet,86,1310.64
8536.0,952.0,Anthony Lopez,90,Rustic Ball,Grocery,Bank Transfer,51,58.59
8537.0,13672.0,Carl Zimmerman,23,Shirt,Beauty,UPI,60,78.71
8538.0,3150.0,Mary Bruce,50,Sleek Tuna,Outdoors,UPI,86,325.96
8539.0,8223.0,Brandy Riley,78,Intelligent Ball,Grocery,Bank Transfer,33,1112.87
8540.0,361.0,Bianca Ingram,86,Granite Chair,Grocery,Bank Transfer,82,517.3
8541.0,5478.0,Ralph Hall,37,Wooden Salad,Clothing,Credit Card,27,822.15
8542.0,2652.0,Jimmy Harris,63,Refined Cotton Soap,Toys,UPI,94,744.9
8543.0,2917.0,Tonya Smith,64,Frozen Tuna,Toys,Wallet,38,1176.36
8544.0,8677.0,Erik Miller,2,Wooden Car,Beauty,Bank Transfer,41,1338.89
8545.0,11939.0,Lori Phelps,86,New Chair,Clothing,Credit Card,26,1096.97
8546.0,10261.0,Christian Turner,21,Bike,Clothing,Wallet,38,1126.39
8547.0,10339.0,Julie Greene,16,Metal Shoes,Tools,Wallet,94,1138.41
8548.0,535.0,Jason Holt,96,Frozen Shoes,Home,Wallet,22,1628.5
8549.0,10563.0,Jacob Kidd,49,Handcrafted Rubber Computer,Toys,UPI,61,733.98
8550.0,13446.0,Crystal Buchanan,66,Awesome Computer,Baby,Debit Card,55,1824.39
8551.0,9731.0,Frederick Oneal,34,Chicken,Games,Bank Transfer,52,1124.22
8552.0,2633.0,Kristen White,21,Licensed Bike,Sports,Bank Transfer,5,216.64
8553.0,7569.0,Shawn Burke,7,Gorgeous Table,Toys,UPI,89,471.95
8554.0,2566.0,Daniel Stokes,48,Generic Concrete Fish,Automotive,Wallet,73,1937.6
8555.0,338.0,Douglas Crawford,97,Licensed Ball,Outdoors,Debit Card,15,1049.85
8556.0,10810.0,Natalie Tyler DVM,78,Ball,Garden,UPI,27,705.26
8557.0,11389.0,Samantha Blankenship,82,Unbranded Soft Mouse,Jewelery,UPI,49,1558.65
8558.0,853.0,Scott Garner,9,Granite Soap,Movies,Wallet,11,1017.43
8559.0,6177.0,Austin Moore,93,Tuna,Games,Bank Transfer,37,853.0
8560.0,9720.0,Lauren Collins,16,Unbranded Metal Shoes,Health,Credit Card,32,989.38
8561.0,1125.0,Gregory House,98,Gently Used Steel Shoes,Toys,Debit Card,11,387.1
8562.0,6089.0,Caitlin Reilly,61,Tuna,Games,Bank Transfer,98,853.0
8563.0,7042.0,Amanda Morgan,35,Concrete Fish,Kids,Debit Card,26,514.36
8564.0,3176.0,Carlos Parker,57,Handcrafted Fresh Car,Jewelery,Wallet,31,186.81
8565.0,5032.0,Jared Gordon,56,Fish,Industrial,UPI,98,1713.0
8566.0,1760.0,Kimberly White,12,Tuna,Games,UPI,81,853.0
8567.0,6344.0,William Snyder,56,Small Metal Fish,Books,UPI,25,487.77
8568.0,8423.0,Nicholas Fernandez,76,Refined Shoes,Shoes,UPI,92,467.93
8569.0,14949.0,Dr. Kelsey Merritt,20,Cotton Chips,Shoes,UPI,93,1479.22
8570.0,3217.0,Angela Kerr,81,Granite Chicken,Industrial,Wallet,69,1733.0
8571.0,175.0,Anthony Berry,79,Granite Mouse,Computers,Bank Transfer,1,917.51
8572.0,4032.0,Lisa Newman,6,Rustic Cheese,Grocery,Debit Card,10,1258.9
8573.0,3929.0,Lisa Stewart,59,Rustic Frozen Gloves,Tools,UPI,45,914.87
8574.0,5147.0,Jodi Scott,57,Handcrafted Car,Shoes,UPI,97,1381.92
8575.0,9293.0,Marcus Vaughn,16,Unbranded Metal Shoes,Health,Debit Card,90,989.38
8576.0,14156.0,Amy Andrews,25,Plastic Hat,Movies,Bank Transfer,77,42.52
8577.0,7938.0,Anna Mccoy PhD,85,Ball,Garden,Credit Card,26,705.26
8578.0,4754.0,Justin Orr,64,Intelligent Tuna,Health,Wallet,20,157.7
8579.0,9914.0,Richard Williams,97,Ball,Garden,Wallet,11,705.26
8580.0,6255.0,David Mckenzie,26,Frozen Chips,Games,Credit Card,66,959.42
8581.0,13961.0,Peter Watson,91,Concrete Computer,Sports,Debit Card,56,1248.86
8582.0,1489.0,Adrian Banks,88,Hat,Sports,UPI,46,1967.38
8583.0,14686.0,Spencer Morris,16,Metal Shoes,Tools,Wallet,58,1138.41
8584.0,4275.0,Steven King,91,Concrete Computer,Sports,Credit Card,37,1248.86
8585.0,5135.0,Jordan Anderson,73,Soft Pants,Garden,Bank Transfer,4,405.53
8586.0,13099.0,Benjamin Johnson,65,Awesome Cotton Towels,Outdoors,Wallet,32,321.6
8587.0,6256.0,Jason Stevens,35,Generic Concrete Fish,Automotive,Credit Card,33,1937.6
8588.0,6432.0,Nicholas Hamilton,12,Tuna,Games,Bank Transfer,2,853.0
8589.0,2832.0,Amy Ponce,52,Soft Pants,Garden,Credit Card,56,405.53
8590.0,8056.0,Casey Garcia,61,Tuna,Games,Debit Card,25,853.0
8591.0,2434.0,Stephen Huff,45,Pants,Home,Wallet,90,74.86
8592.0,7028.0,Jessica Rogers,55,Concrete Computer,Sports,Credit Card,16,1248.86
8593.0,1021.0,Cassandra Sanchez,42,Steel Pizza,Outdoors,Credit Card,47,1229.75
8594.0,11412.0,Kimberly Lopez,96,Generic Shoes,Electronics,UPI,46,1721.46
8595.0,4115.0,Brady Carter,33,Incredible Frozen Cheese,Tools,Credit Card,22,596.11
8596.0,3476.0,Katherine Chan,7,Gorgeous Rubber Table,Books,Credit Card,92,1883.75
8597.0,2646.0,Brian Bauer,89,Used Computer,Clothing,Bank Transfer,51,1624.2
8598.0,3142.0,Jacqueline Mosley,48,Generic Fish,Industrial,Credit Card,27,1522.54
8599.0,4968.0,Phyllis Mccann,12,Sleek Tuna,Outdoors,Wallet,52,325.96
8600.0,2706.0,Crystal Jones,35,Concrete Fish,Kids,Bank Transfer,4,514.36
8601.0,7733.0,Christine Wallace,84,Steel Chips,Tools,Wallet,72,1286.83
8602.0,14035.0,Steve Green,25,Small Hat,Clothing,Wallet,99,89.11
8603.0,10913.0,Jim Watkins,37,Wooden Salad,Clothing,UPI,38,822.15
8604.0,5404.0,Samuel Wood,16,Metal Shoes,Tools,UPI,59,1138.41
8605.0,1360.0,Samantha Ford,10,Ergonomic Rubber Cheese,Automotive,Debit Card,88,637.8
8606.0,4792.0,Brady Smith,47,Rustic Shoes,Sports,Wallet,17,451.21
8607.0,8432.0,David Flores,56,Small Metal Fish,Books,Credit Card,17,487.77
8608.0,5011.0,Mary Jackson,1,Mouse,Tools,Bank Transfer,53,695.39
8609.0,12805.0,Linda Brown,6,Rustic Cheese,Grocery,Bank Transfer,22,1258.9
8610.0,6813.0,Laura Atkinson,55,Fantastic Concrete Computer,Tools,UPI,99,347.77
8611.0,10601.0,Sara Decker,26,Frozen Chips,Games,Wallet,42,959.42
8612.0,1991.0,Heidi Macias,83,Tuna,Games,Bank Transfer,98,853.0
8613.0,6919.0,Amy Hodges,2,Car,Home,Wallet,80,1543.38
8614.0,8232.0,Julie Sullivan,19,Ergonomic Soft Salad,Grocery,Bank Transfer,64,665.79
8615.0,5365.0,Daniel Crawford,58,Cheese,Shoes,Credit Card,32,1447.84
8616.0,5466.0,Michelle Bennett,21,Licensed Rubber Bike,Baby,Bank Transfer,81,1764.42
8617.0,14947.0,Elizabeth Higgins,62,Incredible Wooden Cheese,Automotive,Bank Transfer,14,1438.34
8618.0,5752.0,Joann Miller,76,Rubber Shoes,Computers,Wallet,46,179.13
8619.0,1703.0,Sarah Anthony,7,Gorgeous Table,Toys,Credit Card,67,471.95
8620.0,8178.0,Mr. Duane Wallace,67,Computer,Books,Wallet,86,369.72
8621.0,3535.0,Erik Johnson,62,Wooden Cheese,Home,Bank Transfer,100,1054.48
8622.0,2405.0,Wesley Wallace,78,Cotton Ball,Health,Bank Transfer,85,391.55
8623.0,6308.0,Michael Cameron,30,Awesome Fish,Industrial,Wallet,63,19.11
8624.0,4190.0,Jennifer Gonzalez,64,Frozen Tuna,Toys,Wallet,6,1176.36
8625.0,8466.0,Gina Tate,84,Awesome Steel Chips,Toys,Bank Transfer,56,997.24
8626.0,1179.0,Autumn Graves,41,Generic Plastic Hat,Outdoors,Bank Transfer,7,766.66
8627.0,161.0,Krista Hall,6,Rustic Metal Cheese,Health,UPI,98,1179.19
8628.0,1689.0,Sara Skinner,93,Gently Used Tuna,Books,UPI,14,535.16
8629.0,8996.0,Victoria Cole,33,Frozen Cheese,Sports,Bank Transfer,62,799.86
8630.0,8645.0,Julie Reyes,92,Tasty Towels,Clothing,UPI,4,1991.37
8631.0,3822.0,Carlos Wilson,54,Refined Soft Mouse,Clothing,Bank Transfer,45,1896.26
8632.0,12334.0,Melissa Walls,37,Salad,Tools,Bank Transfer,64,1761.6
8633.0,4668.0,William Salazar,9,Used Granite Soap,Music,Wallet,40,771.37
8634.0,5767.0,John Taylor,63,Soap,Sports,Debit Card,83,633.73
8635.0,12230.0,Robert Kelly,77,Pants,Home,Bank Transfer,47,74.86
8636.0,14149.0,Mark Hoover,78,Intelligent Cotton Ball,Movies,Debit Card,76,739.7
8637.0,10404.0,Aaron Sampson,21,Licensed Rubber Bike,Baby,Credit Card,63,1764.42
8638.0,1991.0,Heidi Macias,60,Awesome Fresh Shirt,Industrial,Bank Transfer,95,1006.44
8639.0,4233.0,William Vang,58,Fantastic Cheese,Movies,Wallet,74,769.96
8640.0,6612.0,Victor Franco,40,Soft Soap,Home,Debit Card,61,1332.43
8641.0,3881.0,Lawrence Nelson,6,Cheese,Shoes,Debit Card,83,1447.84
8642.0,5773.0,Deborah Lynch,61,Tuna,Games,UPI,90,853.0
8643.0,10743.0,Heidi Strong,7,Gorgeous Rubber Table,Books,Debit Card,44,1883.75
8644.0,270.0,Heather Miller,30,Awesome Fish,Industrial,Wallet,67,19.11
8645.0,9126.0,Eric Herman,42,Pizza,Home,UPI,54,843.24
8646.0,9472.0,Victor Richmond,27,Unbranded Pizza,Automotive,Credit Card,75,842.7
8647.0,11839.0,Douglas Riddle,49,Rubber Computer,Electronics,Wallet,44,1464.95
8648.0,6072.0,Kyle Santiago,29,Rustic Granite Fish,Shoes,Credit Card,65,874.8
8649.0,2431.0,Erin Ward,87,Fantastic Mouse,Clothing,Debit Card,57,1609.2
8650.0,8702.0,Jerry Lara,85,Ball,Garden,Credit Card,65,705.26
8651.0,4434.0,Jessica Price,6,Cheese,Shoes,Debit Card,26,1447.84
8652.0,1812.0,Heather Sullivan,86,Granite Chair,Grocery,Credit Card,62,517.3
8653.0,6221.0,John Gardner,23,Steel Shirt,Computers,Wallet,45,482.63
8654.0,4755.0,William Evans,14,Frozen Keyboard,Grocery,Wallet,50,456.64
8655.0,2759.0,Eric Wright,16,Unbranded Shoes,Music,Credit Card,20,1811.75
8656.0,12077.0,John Stone,83,Refined Tuna,Computers,Credit Card,57,553.58
8657.0,12276.0,Mike Vasquez,80,Handmade Soft Pants,Beauty,Wallet,85,589.27
8658.0,7980.0,Mark Hernandez,18,Bike,Clothing,Credit Card,91,1126.39
8659.0,8009.0,Alisha Molina,34,Chicken,Games,Debit Card,58,1124.22
8660.0,9758.0,Ryan Wilson,8,Handcrafted Gloves,Kids,UPI,4,1350.69
8661.0,14592.0,Erica Abbott,45,Metal Pants,Computers,Debit Card,77,1970.97
8662.0,4399.0,Crystal Evans,43,Awesome Car,Outdoors,Wallet,10,117.26
8663.0,7483.0,Dennis Wade,44,Towels,Shoes,Credit Card,55,1502.13
8664.0,5901.0,David Allen,63,Soap,Sports,Bank Transfer,15,633.73
8665.0,5812.0,Amanda Sullivan,12,Tuna,Games,Debit Card,40,853.0
8666.0,9653.0,Alexandria Cline,27,Pizza,Home,Debit Card,51,843.24
8667.0,4331.0,Shelly Sandoval,54,Soft Mouse,Electronics,Wallet,81,69.65
8668.0,4462.0,Michelle Campbell,19,Ergonomic Salad,Tools,Debit Card,74,528.14
8669.0,1050.0,Leroy Cole,20,Chips,Electronics,Credit Card,52,926.26
8670.0,14116.0,Thomas Crawford,74,Bacon,Jewelery,Credit Card,11,556.2
8671.0,4649.0,Mrs. Mary Sullivan,20,Cotton Chips,Shoes,Credit Card,10,1479.22
8672.0,10808.0,Paul Martin,38,Pizza,Home,Bank Transfer,42,843.24
8673.0,14095.0,Daniel Kim,88,Fantastic Hat,Books,UPI,70,585.25
8674.0,960.0,Christopher Small,14,Used Keyboard,Automotive,Credit Card,42,1920.3
8675.0,12908.0,Chris Fischer,96,Frozen Shoes,Home,Debit Card,40,1628.5
8676.0,4093.0,Jamie Mosley,5,Granite Bacon,Books,UPI,58,676.1
8677.0,9447.0,Sarah Swanson,20,Gorgeous Cotton Chips,Outdoors,Wallet,60,318.9
8678.0,12999.0,Paul Davis,91,Concrete Computer,Sports,Debit Card,84,1248.86
8679.0,4400.0,Kevin Gonzalez,99,Handmade Hat,,Bank Transfer,34,1115.49
8680.0,12804.0,John Snyder Jr.,8,Gloves,Clothing,UPI,86,899.27
8681.0,4777.0,Laura Webb,78,Intelligent Ball,Grocery,Credit Card,56,1112.87
8682.0,9889.0,Brittany Parks,100,Metal Mouse,Industrial,UPI,19,567.35
8683.0,8718.0,Candice Sanchez,32,Fantastic Concrete Computer,Tools,Wallet,35,347.77
8684.0,10492.0,Holly Booth,9,Used Soap,Home,Wallet,32,474.95
8685.0,14270.0,Michele Chapman,45,Pants,Home,Wallet,93,74.86
8686.0,2900.0,Vanessa Brady,80,Pants,Home,Credit Card,71,74.86
8687.0,2582.0,Stephanie Ortiz,63,Refined Soap,Home,UPI,93,1825.5
8688.0,5032.0,Jared Gordon,56,Metal Fish,Health,Bank Transfer,1,399.76
8689.0,5870.0,Haley Buckley,64,Frozen Tuna,Toys,Debit Card,36,1176.36
8690.0,6933.0,John Petty,8,Rubber Gloves,Electronics,Wallet,4,323.59
8691.0,7690.0,Chad Wolfe,77,Generic Pants,Outdoors,Wallet,88,538.25
8692.0,9628.0,John Ramirez,73,Intelligent Pants,Electronics,Bank Transfer,11,1237.3
8693.0,2063.0,Brittany Hunt,17,Licensed Chicken,Industrial,Credit Card,46,1891.38
8694.0,14682.0,Elizabeth Nunez,56,Fish,Industrial,Debit Card,75,1713.0
8695.0,9986.0,Kenneth Stout,90,Metal Ball,Automotive,Credit Card,17,1594.98
8696.0,10510.0,Jacqueline Anderson,86,New Chair,Clothing,Bank Transfer,92,1096.97
8697.0,3073.0,Kevin Hernandez,39,Sleek Ball,Clothing,Bank Transfer,28,54.78
8698.0,9049.0,Sandra Kemp,22,Practical Mouse,Games,Debit Card,59,1945.43
8699.0,14596.0,Brian Carroll,21,Licensed Rubber Bike,Baby,Wallet,80,1764.42
8700.0,14170.0,Donald Russell,32,Fantastic Concrete Computer,Tools,UPI,47,347.77
8701.0,5549.0,Jennifer Maldonado,11,New Metal Soap,Games,UPI,13,1996.1
8702.0,5993.0,David Smith,50,Sleek Granite Tuna,Baby,Bank Transfer,44,1333.44
8703.0,7680.0,Donna Sanchez,44,Soft Towels,Grocery,Credit Card,82,1260.78
8704.0,8840.0,Amy Austin,87,Soft Mouse,Electronics,Debit Card,62,69.65
8705.0,7876.0,Brandon Lindsey,22,Mouse,Tools,Debit Card,81,695.39
8706.0,3442.0,Carol Duncan,3,Gloves,Clothing,UPI,52,899.27
8707.0,14032.0,Stephen Gray,80,Pants,Home,Wallet,97,74.86
8708.0,8196.0,Jeffrey Gonzalez,28,Soft Keyboard,Kids,UPI,89,863.25
8709.0,6296.0,Sandra Wilson,62,Wooden Cheese,Home,Bank Transfer,76,1054.48
8710.0,3470.0,Casey Johnson,49,Computer,Books,UPI,95,369.72
8711.0,814.0,Samantha Sanchez,73,Pants,Home,Credit Card,14,74.86
8712.0,4964.0,Jeff Craig,22,Practical Steel Mouse,Grocery,Bank Transfer,45,1177.46
8713.0,4545.0,Leslie Hughes,49,Rubber Computer,Electronics,UPI,22,1464.95
8714.0,5911.0,Michael Cruz,41,Generic Plastic Hat,Outdoors,UPI,84,766.66
8715.0,14503.0,Kristin Mendoza,51,Soft Gloves,Health,Debit Card,6,946.66
8716.0,10578.0,Paul Dodson,41,Plastic Hat,Movies,Bank Transfer,9,42.52
8717.0,12504.0,Leah Ford,83,Refined Wooden Tuna,Beauty,Bank Transfer,26,343.13
8718.0,187.0,John Wheeler,21,Licensed Bike,Sports,Debit Card,22,216.64
8719.0,2439.0,Michael Gardner,50,Sleek Tuna,Outdoors,Debit Card,65,325.96
8720.0,6453.0,Jeremiah Cox,30,Awesome Fish,Industrial,Credit Card,96,19.11
8721.0,9913.0,Alicia Doyle,6,Rustic Cheese,Grocery,Credit Card,22,1258.9
8722.0,14807.0,Beth Diaz,12,Frozen Tuna,Toys,Wallet,77,1176.36
8723.0,3670.0,Haley Klein,53,Metal Bacon,Industrial,Debit Card,55,1310.64
8724.0,7148.0,Faith Zimmerman,11,New Metal Soap,Games,,96,1996.1
8725.0,1825.0,Laura Martin,37,Used Wooden Salad,Music,UPI,83,735.62
8726.0,1667.0,Diane House,61,Soft Tuna,Sports,Credit Card,9,551.57
8727.0,6724.0,Laura Hess,91,Concrete Computer,Sports,Bank Transfer,33,1248.86
8728.0,10114.0,Derek Castillo,35,Fish,Industrial,Wallet,16,1713.0
8729.0,2370.0,Adrian Wright,10,Ergonomic Cheese,Toys,Credit Card,24,286.79
8730.0,7078.0,Justin Johnson,12,Tuna,Games,Debit Card,31,853.0
8731.0,1625.0,Richard Morris,5,Sleek Granite Bacon,Shoes,Bank Transfer,50,610.11
8732.0,3694.0,Amy Erickson,58,Plastic Cheese,Grocery,Bank Transfer,82,1036.28
8733.0,4660.0,Janet Ramirez,66,Awesome Rubber Computer,Baby,Debit Card,43,1290.5
8734.0,14022.0,Stephen Crane,38,Licensed Pizza,Tools,Debit Card,57,655.43
8735.0,9033.0,Mrs. Debra Pearson,81,Refined Chicken,Games,Credit Card,52,1815.75
8736.0,520.0,Mrs. Sharon Powell,60,Awesome Fresh Shirt,Industrial,Bank Transfer,62,1006.44
8737.0,7949.0,Daniel Jefferson,99,Handmade Hat,Health,Credit Card,100,1115.49
8738.0,956.0,Brittany Rodgers,84,Awesome Steel Chips,Toys,Bank Transfer,8,997.24
8739.0,3608.0,Ian Mullen,71,Table,Baby,Wallet,56,1475.53
8740.0,242.0,Jon Hayden,86,New Granite Chair,Sports,UPI,45,1550.14
8741.0,2894.0,Wendy Alvarado,92,Tasty Towels,Clothing,Bank Transfer,64,1991.37
8742.0,2840.0,Sarah White,29,Rustic Fish,Toys,Wallet,45,1814.38
8743.0,8975.0,Jeffrey Rojas,89,Used Computer,Clothing,UPI,19,1624.2
8744.0,696.0,David Cole,93,Granite Tuna,Industrial,Credit Card,92,1698.27
8745.0,14628.0,Brandon Ruiz,47,Rubber Shoes,Computers,Credit Card,82,179.13
8746.0,8763.0,Jonathan Hickman,17,Cotton Chicken,Sports,Credit Card,93,1377.85
8747.0,12636.0,Tony Garcia,65,Cotton Towels,Computers,Wallet,7,1426.31
8748.0,5268.0,Marisa Fields,48,Generic Fish,Industrial,Credit Card,12,1522.54
8749.0,14526.0,Mr. Brandon Nunez,96,Generic Frozen Shoes,Sports,Credit Card,4,1504.3
8750.0,10784.0,Jared Patterson,80,Pants,Home,UPI,25,74.86
