order_id,customer_id,customer_name,product_id,product_name,product_category,payment_type,qty,price,Date,Country,City,ecommerce_website_name,payment_txn_id,payment_txn_success,failure_reason
6128.0,6157.0,Ryan Heath,34,Handcrafted Chicken,Toys,UPI,86,1864.83,2017-09-20 21:55:49,India,Leteri,www.mccarthyshop.net,TXN5122097,Y,
6129.0,3018.0,Donald Wise,35,Concrete Fish,Kids,Credit Card,98,514.36,2021-03-29 14:06:36,Germany,Isernhagen Farster Bauerschaft,www.sullivanmartinmart.net,TXN5376854,Y,
6130.0,12818.0,Karen Deleon,5,Granite Bacon,Books,UPI,54,676.1,2021-11-27 00:21:45,United States,Baileys Crossroads,www.sanchezfashion.net,TXN3381373,Y,
6131.0,10905.0,Jason Melendez,68,Soft Chips,Garden,UPI,43,1557.36,2016-06-26 18:16:47,United States,Wahiawā,www.brownstore.in,TXN9879959,Y,
6132.0,11818.0,John Crane,5,Bacon,Jewelery,Credit Card,26,556.2,2023-05-08 23:37:32,United States,Berkley,www.mcguirejonestech.io,TXN1289241,Y,
6133.0,12313.0,Emily Christian,38,Licensed Pizza,Tools,UPI,77,655.43,2015-12-29 03:42:05,Japan,Izumi,www.wardashleyfashion.in,TXN8656317,Y,
6134.0,12078.0,Ernest Edwards,59,Rustic Frozen Gloves,Tools,Wallet,13,914.87,2016-08-23 15:11:05,Brazil,Piraí,www.kellystore.com,TXN5625756,Y,
6135.0,9156.0,Daniel Cochran,59,Gloves,Clothing,Credit Card,11,899.27,2023-07-22 10:36:38,Spain,Tacoronte,www.powersfashion.co,TXN8996165,Y,
6136.0,5326.0,Jim James,57,Car,Home,Bank Transfer,28,1543.38,2021-08-31 16:55:52,India,Sādpalli,www.reedmartinfashion.com,TXN8214861,Y,
6137.0,6203.0,Stephen Martinez,47,Rustic Rubber Shoes,Jewelery,Debit Card,21,735.43,2016-09-27 11:57:47,United States,Savage,www.farmermartinezstore.in,TXN4905560,Y,
6138.0,1723.0,Daniel Miller,81,Chicken,Games,Bank Transfer,33,1124.22,2016-03-13 06:14:52,Brazil,Bairro da Penha,www.youngjacksonmarket.co,TXN9373043,Y,
6139.0,12361.0,Ernest Brown,21,Licensed Rubber Bike,Baby,Bank Transfer,71,1764.42,2017-03-20 16:40:49,Spain,Monzón,www.sandersmart.com,TXN3442607,Y,
6140.0,7814.0,Raymond Montgomery,90,Ball,Garden,Credit Card,57,705.26,2020-03-24 07:13:46,United Kingdom,Wealdstone,www.chanfashion.in,TXN3895826,Y,
6141.0,2099.0,Michelle Gonzalez,54,Soft Mouse,Electronics,Bank Transfer,32,69.65,2021-10-09 20:17:50,India,Ponda,www.matthewssimpsonshop.in,TXN6552197,Y,
6142.0,9219.0,Sandra Charles,21,Licensed Bike,Sports,Debit Card,23,216.64,2021-09-16 16:10:58,Japan,Tottori-shi,www.hansenbaxtermart.com,TXN8695427,Y,
6143.0,7486.0,Kathryn Holland,66,Awesome Rubber Computer,Baby,Bank Transfer,43,1290.5,2018-07-19 01:11:17,United Kingdom,Tonbridge,www.grantstore.net,TXN2657322,Y,
6144.0,14027.0,Kelly Long,7,Table,Baby,Debit Card,88,1475.53,2022-05-24 03:12:09,India,Ganderbal,www.mathisfashion.in,TXN4171404,N,Invalid CVV
6145.0,7654.0,Allison Johnson,5,Bacon,Jewelery,Wallet,85,556.2,2023-03-07 00:56:09,France,Créteil,www.lewishoodtech.com,TXN6364427,Y,
6146.0,5371.0,Darrell Jones,36,Table,Baby,UPI,7,1475.53,2020-05-29 05:52:55,India,Tiruvottiyūr,www.vaughnbellmarket.io,TXN4440726,Y,
6147.0,10813.0,James Sanchez,19,Ergonomic Salad,Tools,Credit Card,42,528.14,2017-06-17 18:13:12,India,Ujjain,www.davenportshop.net,TXN4591224,Y,
6148.0,5565.0,Sarah Jones,80,Soft Pants,Garden,Bank Transfer,90,405.53,2022-07-12 00:28:30,United States,Ellendale,www.fullershop.io,TXN2575933,Y,
6149.0,14156.0,Amy Andrews,17,Licensed Cotton Chicken,Kids,Debit Card,86,908.14,2022-08-27 15:54:28,Germany,Herzogenaurach,www.thompsonevansstore.io,TXN4065775,N,Insufficient Funds
6150.0,9641.0,Barry Merritt,17,Chicken,Games,,38,1124.22,2024-06-22 23:00:07,United States,Round Lake Beach,www.williamsmart.net,TXN7963134,Y,
6151.0,5806.0,Kevin Gonzalez,44,Tasty Soft Towels,Tools,UPI,22,388.13,2021-08-24 23:42:57,United States,Oswego,www.greenetech.com,TXN1311158,N,Expired Card
6152.0,1060.0,Alan Rios,24,Handmade Sausages,Grocery,Wallet,70,1609.54,2024-12-05 01:58:43,United States,Maple Valley,www.taylormart.in,TXN8141278,Y,
6153.0,10102.0,Tina Franklin,87,Soft Mouse,Electronics,Credit Card,45,69.65,2021-10-28 23:35:03,India,Pantheeramkavu,www.kellyvalenciamart.net,TXN7250280,Y,
6154.0,12998.0,Dennis Banks,60,Shirt,Beauty,Credit Card,86,78.71,2018-06-19 07:31:51,India,Navalpattu,www.leestore.io,TXN8407588,Y,
6155.0,3882.0,Shaun Stout,54,Mouse,Tools,Credit Card,97,695.39,2016-07-07 11:05:44,Brazil,Santana do Paraíso,www.kinggouldtech.co,TXN1161516,Y,
6156.0,3715.0,Crystal Ray,59,Rustic Gloves,Jewelery,Debit Card,20,703.62,2016-08-04 10:48:10,Japan,Ushibukamachi,www.frostbrowndeals.net,TXN7562534,,
6157.0,1937.0,Tracy Butler,13,Pants,Home,UPI,40,74.86,2019-01-05 15:08:52,Brazil,Ituporanga,www.oneillchentech.io,TXN5469451,Y,
6158.0,8061.0,Joshua Johnson,21,Licensed Bike,Sports,Wallet,33,216.64,2016-04-23 02:24:04,India,Alattūr,www.adamswatersdeals.in,TXN8363253,Y,
6159.0,8588.0,Barbara Perez,59,Rustic Gloves,Jewelery,UPI,14,703.62,2019-07-20 11:55:04,India,Bihāt,www.suttonheathshop.io,TXN4366357,N,Card Declined
6160.0,3973.0,Shawn Burke,49,Handcrafted Rubber Computer,Toys,UPI,32,733.98,2018-06-13 10:49:51,United States,Sandalfoot Cove,www.olsenfashion.net,TXN8057758,Y,
6161.0,13985.0,Vanessa Johnson,56,Small Fish,Outdoors,Debit Card,41,71.73,2016-03-15 06:03:34,United States,Lauderhill,www.priceolsontech.net,TXN8231680,N,Invalid CVV
6162.0,10175.0,Zachary Ross,83,Wooden Tuna,Jewelery,Wallet,78,1994.44,2024-03-12 08:52:55,India,Remuna,www.garciamyerstech.co,TXN5973292,Y,
6163.0,12682.0,Theresa Mason,44,Towels,Shoes,Bank Transfer,5,1502.13,2024-08-12 09:04:01,United States,Cameron Park,www.bradleychavezmart.com,TXN6262567,Y,
6164.0,14341.0,Elizabeth Gomez,38,Rubber Pizza,Grocery,UPI,31,1547.6,2017-04-29 22:51:04,India,Baranagar,www.petersonstore.io,TXN3516462,Y,
6165.0,701.0,Kathryn Rodriguez,13,Pants,Home,Bank Transfer,83,74.86,2023-05-30 18:06:43,United States,Greater Upper Marlboro,www.kimmart.io,TXN2994340,Y,
6166.0,13032.0,Doris Simmons,34,Handcrafted Fresh Chicken,Games,Debit Card,66,1310.45,2017-09-18 20:19:45,United Kingdom,Saltash,www.dixonmart.net,TXN6412504,Y,
6167.0,8044.0,Mitchell Payne III,47,Shoes,Music,UPI,94,1036.25,2016-08-10 03:59:01,Brazil,Meruoca,www.williamsmart.co,TXN6386970,Y,
6168.0,12688.0,Angela Rodriguez,49,Handcrafted Rubber Computer,Toys,Bank Transfer,50,733.98,2019-06-23 08:56:01,United States,Niu Valley,www.huntertech.io,TXN5953792,Y,
6169.0,3200.0,Lisa Moore,73,Intelligent Pants,Electronics,Debit Card,20,1237.3,2022-02-23 21:22:59,Spain,Torrelavega,www.snyderdeals.io,TXN7007957,N,Network Error
6170.0,13626.0,Trevor Juarez,28,Keyboard,Sports,Debit Card,49,422.75,2019-08-19 18:47:55,Brazil,Demerval Lobão,www.evansguzmandeals.co,TXN2342295,Y,
6171.0,3733.0,Ross Farmer,71,Tasty Table,Music,Debit Card,85,905.19,2020-10-19 08:59:31,Brazil,Teotônio Vilela,www.martinstore.net,TXN3338599,Y,
6172.0,4112.0,Victoria Rodriguez,100,Refined Metal Mouse,Games,Debit Card,21,229.81,2017-12-10 12:43:06,Brazil,Astorga,www.thomasthomasshop.io,TXN1306807,Y,
6173.0,4206.0,William Mitchell,38,Licensed Pizza,Tools,Debit Card,70,655.43,2020-04-21 19:27:46,India,Puthuppally,www.williamsshop.com,TXN2067405,Y,
6174.0,566.0,Karla Dorsey,35,Fish,Industrial,Bank Transfer,90,1713.0,2022-05-18 21:16:43,Japan,Shimotoda,www.mcbrideshop.co,TXN7162793,Y,
6175.0,238.0,Ann Ball,78,Ball,Garden,Debit Card,26,705.26,2016-12-19 02:50:41,India,Nagarukhra City,www.howardsimonmart.net,TXN4973839,Y,
6176.0,87.0,Collin Combs,58,Fantastic Plastic Cheese,Games,Credit Card,57,1854.33,2021-07-22 00:38:59,Italy,Nocera Superiore,www.youngdeals.in,TXN9776147,Y,
6177.0,7599.0,Raymond Herrera,44,Tasty Soft Towels,Tools,Bank Transfer,62,388.13,2018-03-29 01:10:39,Italy,Palma di Montechiaro,www.williamsmarket.co,TXN9265083,Y,
6178.0,3950.0,John Hall,74,Tasty Wooden Bacon,Jewelery,Bank Transfer,6,1245.9,2017-06-07 12:10:36,Brazil,Bonito,www.dodsondeals.net,TXN6690606,Y,
6179.0,14769.0,Gary Erickson,3,Gently Used Gloves,Movies,Bank Transfer,70,1730.97,2016-10-04 12:54:57,India,Mīnjūr,www.hortonmarket.io,TXN4796024,Y,
6180.0,10235.0,Steven Kaufman,73,Intelligent Pants,Electronics,Credit Card,7,1237.3,2025-06-15 22:13:47,United States,Parkland,www.morrowdeals.net,TXN4254897,N,Card Declined
6181.0,8708.0,Eric Morrison,77,Pants,Home,Debit Card,63,74.86,2017-12-25 05:11:50,Australia,Brisbane,www.millershop.com,TXN3165521,Y,
6182.0,9776.0,Linda Austin,81,Chicken,Games,Debit Card,64,1124.22,2019-08-29 00:02:47,India,Ghogardīha,www.glassmarket.co,TXN6369040,Y,
6183.0,9404.0,Christopher Taylor DDS,2,Rustic Wooden Car,Books,Bank Transfer,92,610.24,2018-07-11 05:34:05,Spain,Altea,www.millerparkerstore.in,TXN4685295,Y,
6184.0,9931.0,James Carlson,65,Awesome Cotton Towels,Outdoors,Debit Card,90,321.6,2019-12-21 18:57:21,Germany,Hiddenhausen,www.ramseystore.net,TXN2341746,Y,
6185.0,1725.0,Brandon Flowers,4,Awesome Gloves,Games,Debit Card,82,419.79,2018-05-19 17:31:10,Brazil,São Leopoldo,www.castillowilliamsmart.in,TXN3459436,N,Network Error
6186.0,514.0,Mark Clark,66,Awesome Computer,Baby,UPI,92,1824.39,2016-09-02 04:46:24,Australia,Dubbo,www.fostertech.com,TXN1383796,Y,
6187.0,10512.0,Laura Brown,95,Tasty Fish,Sports,Debit Card,85,1077.28,2020-02-21 11:21:30,Spain,Benicàssim,www.pricemarket.in,TXN9129192,Y,
6188.0,2487.0,Patricia Jimenez,92,Tasty Fresh Towels,Home,Wallet,82,536.63,2015-11-23 23:22:49,Mexico,San Francisco Tlalcilalcalpan,www.cookmarket.io,TXN1162988,Y,
6189.0,10335.0,Bryce Hogan,12,Sleek Tuna,Outdoors,Bank Transfer,64,325.96,2025-07-25 17:36:21,Mexico,Cancún,www.villanuevafashion.com,TXN4112281,Y,
6190.0,2369.0,Ryan Erickson,43,Awesome Car,Outdoors,Credit Card,23,117.26,2019-08-22 19:04:45,United States,Lafayette,www.sheltonmart.net,TXN9479119,Y,
6191.0,378.0,Michael Haynes,19,Ergonomic Soft Salad,Grocery,Wallet,50,665.79,2023-08-06 10:39:43,Spain,el Raval,www.wisemarket.io,TXN1185995,Y,
6192.0,667.0,Jeffrey Butler,88,Fantastic Granite Hat,Movies,UPI,90,1154.75,2025-05-01 13:36:25,India,Gotegaon,www.willisstore.in,TXN8286948,Y,
6193.0,8416.0,Christopher Alexander,99,Handmade Hat,Health,Wallet,46,1115.49,2019-08-16 02:07:05,India,Pāsighāt,www.johnsonfashion.io,TXN1915998,Y,
6194.0,10029.0,Jeffery Paul,14,Used Frozen Keyboard,Books,Wallet,97,1419.16,2025-03-27 02:21:21,United States,Bluffton,www.montoyagomezmarket.io,TXN2786153,Y,
6195.0,4546.0,Donna Herrera,53,Fantastic Bacon,Jewelery,Credit Card,24,1485.29,2022-11-05 02:18:04,United States,Flagstaff,www.watkinssmithstore.co,TXN1383969,Y,
6196.0,12308.0,Mr. Joseph Adams,73,Intelligent Soft Pants,Electronics,Debit Card,39,716.63,2022-01-26 01:40:28,United States,La Grange,www.austinstore.co,TXN4356945,N,Network Error
6197.0,8842.0,Briana Nguyen,10,Rubber Cheese,Baby,Credit Card,67,1921.51,2025-10-16 17:54:21,Australia,Kogarah,www.fritzshop.in,TXN6775110,Y,
6198.0,3631.0,Summer Stewart,24,Sausages,Computers,Debit Card,41,307.1,2020-05-18 13:39:43,Spain,Castillejos,www.salazarmarket.co,TXN2231144,Y,
6199.0,10026.0,Sarah Wood,9,Used Granite Soap,Music,Wallet,53,771.37,2020-12-16 03:17:54,United States,Berkley,www.jonesmarket.co,TXN3489648,Y,
6200.0,9695.0,Christopher Good,3,Gently Used Gloves,Movies,Bank Transfer,26,1730.97,2023-04-12 11:40:52,United States,Oceanside,www.jenningsshop.net,TXN4895682,Y,
6201.0,4826.0,Martha Harris,35,Generic Concrete Fish,Automotive,Wallet,30,1937.6,2017-12-05 02:40:59,United States,Marietta,www.hutchinsonmarket.co,TXN7882041,Y,
6202.0,4559.0,Christian Berger,87,Soft Mouse,Electronics,Credit Card,69,69.65,2016-09-21 02:39:44,Brazil,Atalaia do Norte,www.harringtonmeyershop.io,TXN7866648,Y,
6203.0,13278.0,Tina Cervantes,32,Fantastic Concrete Computer,Tools,UPI,37,347.77,2019-06-12 16:42:07,France,Saint-Leu,www.fitzgeraldthorntonmarket.net,TXN1171504,Y,
6204.0,1319.0,Shawn Jones,15,Ball,Garden,UPI,87,705.26,2021-05-19 19:13:06,Japan,Tsushima,www.johnsonmaynardstore.io,TXN7413513,Y,
6205.0,12710.0,Michael Holt,21,Licensed Rubber Bike,Baby,Wallet,84,1764.42,2022-12-27 03:49:52,Brazil,Ermelino Matarazzo,www.johnsonshop.co,TXN6750836,Y,
6206.0,6608.0,Virginia Diaz,21,Bike,Clothing,Wallet,10,1126.39,2021-08-09 23:12:49,Japan,Kanzakimachi-kanzaki,www.bennettgreentech.co,TXN9418328,Y,
6207.0,12552.0,Tammy Tucker,99,Plastic Hat,Movies,Debit Card,21,42.52,2019-03-11 20:06:40,Brazil,Centro Novo do Maranhão,www.mcdonaldfashion.net,TXN1055447,Y,
6208.0,6882.0,Tanner Santos,28,Soft Keyboard,Kids,Bank Transfer,87,863.25,2020-03-15 07:05:25,India,Pratāpgarh,www.princehendersontech.co,TXN3107218,Y,
6209.0,1428.0,Katrina Martin,53,Fantastic Metal Bacon,Health,Wallet,64,765.4,2018-09-05 09:30:59,Japan,Kunisaki,www.harveywhitetech.net,TXN3260486,Y,
6210.0,6557.0,Thomas Singleton,70,Keyboard,Sports,Bank Transfer,69,422.75,2023-01-06 19:59:48,Australia,Helensvale,www.thompsonstore.co,TXN4680310,Y,
6211.0,6353.0,Lynn Pacheco,71,Tasty Table,Music,UPI,63,905.19,2017-02-25 16:40:10,India,Kāsipālaiyam,www.sanchezdeals.co,TXN2626828,Y,
6212.0,5471.0,Leonard Beck,47,Shoes,Music,Debit Card,32,1036.25,2016-11-02 19:15:58,Brazil,Serra Dourada,www.farleymart.io,TXN4088144,Y,
6213.0,392.0,Jody Lynch,11,New Soap,Home,Debit Card,23,16.23,2022-08-02 09:25:52,India,Farakka,www.rogersmart.net,TXN4179475,Y,
6214.0,4176.0,Ryan Noble,44,Towels,Shoes,Wallet,52,1502.13,2023-10-13 15:52:32,Italy,Paolo VI,www.osbornecartermarket.net,TXN8712007,Y,
6215.0,5544.0,Brittney Macdonald,51,Tasty Soft Gloves,Health,Wallet,26,990.76,2023-03-07 03:18:25,France,Agen,www.murraymarket.co,TXN4179879,Y,
6216.0,11558.0,Colin Mills,16,Unbranded Shoes,Music,Debit Card,90,1811.75,2022-07-27 19:33:52,India,Modāsa,www.robertsmarket.co,TXN4264818,Y,
6217.0,13611.0,Jason Holmes,19,Soft Salad,Industrial,Bank Transfer,31,1867.17,2019-12-20 16:34:27,Japan,Yatomi,www.garciamarket.com,TXN7253544,Y,
6218.0,12828.0,Patrick Lee,77,Pants,Home,Bank Transfer,51,74.86,2022-12-23 14:43:22,India,Bhawānīgarh,www.carterfashion.net,TXN1120551,Y,
6219.0,14465.0,Dave Shelton,6,Metal Cheese,Electronics,Wallet,89,745.31,2017-12-10 18:09:16,United States,Largo,www.gallowayfashion.net,TXN3630856,Y,
6220.0,13916.0,David Bartlett,34,Handcrafted Chicken,Toys,Debit Card,21,1864.83,2020-12-08 04:31:28,Brazil,Paço do Lumiar,www.cochranmart.in,TXN7713608,Y,
6221.0,7567.0,Victoria Gregory,99,Handmade Plastic Hat,Computers,Wallet,69,1804.4,2024-11-28 21:08:43,Brazil,Humaitá,www.rodgersmarket.co,TXN4507144,Y,
6222.0,1659.0,Richard Lee,10,Ergonomic Rubber Cheese,Automotive,Debit Card,37,637.8,2017-12-23 22:21:20,United States,Johns Creek,www.grossgarrettfashion.net,TXN3624166,Y,
6223.0,3371.0,Mary Kennedy,50,Tuna,Games,Bank Transfer,52,853.0,2020-08-24 05:02:51,India,Venganoor,www.matthewsdeals.io,TXN9674751,Y,
6224.0,6844.0,Matthew Carter,91,Gently Used Computer,Shoes,Wallet,23,476.9,2019-08-24 13:16:57,Australia,Palm Beach,www.shafferandersonfashion.in,TXN5025120,N,Invalid CVV
6225.0,8692.0,Thomas Robinson,92,Tasty Fresh Towels,Home,Credit Card,35,536.63,2024-07-27 00:15:17,France,Armentières,www.taylortech.net,TXN6317034,Y,
6226.0,13707.0,Steven Sims,49,Handcrafted Computer,Automotive,Bank Transfer,79,548.58,2016-11-23 04:39:29,India,Kāndhla,www.perezdeals.net,TXN4200696,N,Insufficient Funds
6227.0,2711.0,Steven Jackson,36,Table,Baby,Bank Transfer,49,1475.53,2020-11-09 05:50:06,India,Ozar,www.webstermart.io,TXN6222440,Y,
6228.0,412.0,Michael Brown,32,Concrete Computer,Sports,UPI,32,1248.86,2022-09-03 03:45:30,United Kingdom,Barnes,www.summersshop.in,TXN1072594,Y,
6229.0,8648.0,Cynthia Parks,35,Fish,Industrial,UPI,78,1713.0,2017-09-13 12:14:37,Brazil,São Félix do Coribe,www.bowenshop.io,TXN9601734,N,Expired Card
6230.0,2851.0,Michael Cordova,95,Fish,Industrial,Credit Card,45,1713.0,2023-09-22 05:45:00,United States,West Valley City,www.hilllawrencefashion.com,TXN4067932,Y,
6231.0,3980.0,Timothy Bernard,17,Licensed Chicken,Industrial,UPI,61,1891.38,2023-02-17 04:11:21,Brazil,Aporá,www.jonesharperdeals.com,TXN8858618,Y,
6232.0,11340.0,Brian Strickland,60,Shirt,Beauty,Debit Card,9,78.71,2020-07-19 15:28:54,France,Gap,www.robertsmarket.com,TXN2550552,Y,
6233.0,6560.0,Kristine Hicks,94,Incredible Fish,Baby,Wallet,57,734.24,2025-09-04 03:11:24,Spain,Alcalá la Real,www.hudsondeals.net,TXN7486160,Y,
6234.0,6575.0,Paula Houston,30,Fish,Industrial,Bank Transfer,60,1713.0,2024-08-13 22:25:09,United States,Roy,www.brooksdillonshop.io,TXN6599527,Y,
6235.0,3772.0,Richard Rice,72,Concrete Computer,Sports,Credit Card,69,1248.86,2016-10-08 11:40:23,Brazil,Pedra Azul,www.youngfashion.io,TXN8237287,Y,
6236.0,559.0,Steven Salinas,16,Metal Shoes,Tools,Wallet,78,1138.41,2021-12-19 10:07:50,United Kingdom,Hyde,www.rosefashion.com,TXN8373288,Y,
6237.0,14858.0,Lindsey Hayes,80,Handmade Pants,Clothing,Wallet,12,314.31,2016-11-03 10:54:38,India,Naduvattam,www.brownfashion.com,TXN6307518,Y,
6238.0,9787.0,Donald Sharp,30,Fresh Fish,Clothing,UPI,55,1260.85,2019-07-22 03:03:22,Brazil,Itabaianinha,www.webbgarciamarket.com,TXN7870836,Y,
6239.0,8764.0,Paul Powers,70,Keyboard,Sports,Bank Transfer,62,422.75,2024-03-10 14:20:16,India,Jāmbai,www.corteztech.com,TXN3656803,Y,
6240.0,11261.0,Anna Chavez,95,Tasty Fish,Sports,UPI,59,1077.28,2017-06-09 05:35:24,India,Talattala,www.rasmussenrobinsonshop.io,TXN2371573,Y,
6241.0,13386.0,Christian Frank,5,Bacon,Jewelery,Bank Transfer,13,556.2,2017-11-23 10:06:12,Germany,Gummersbach,www.williamsdeals.in,TXN2783782,Y,
6242.0,14651.0,Samuel Jennings,42,Steel Pizza,Outdoors,Wallet,88,1229.75,2020-10-18 07:09:24,United States,New Canaan,www.johnsonkimstore.net,TXN5039522,N,Card Declined
6243.0,12991.0,Jennifer Massey,10,Cheese,Shoes,UPI,40,1447.84,2021-01-13 09:17:53,Japan,Iwata,www.alvarezbrownshop.com,TXN3592234,Y,
6244.0,9077.0,Clifford Davis,78,Unknown,Grocery,UPI,57,1112.87,2021-01-09 14:24:57,United Kingdom,Emsworth,www.wilkersondeals.com,TXN2577009,Y,
6245.0,11015.0,Timothy Day,28,Gorgeous Soft Keyboard,Tools,Debit Card,27,1513.91,2022-02-01 02:02:36,India,Kalmeshwar,www.jenningsstore.com,TXN4451565,Y,
6246.0,272.0,Heather Pearson,58,Fantastic Cheese,Movies,Credit Card,97,769.96,2020-06-02 12:23:31,Japan,Kure,www.laneshop.io,TXN9307630,Y,
6247.0,11895.0,Maria Green,25,Small Plastic Hat,Grocery,UPI,57,170.23,2021-05-31 01:01:49,United Kingdom,Chatham,www.brownschmidtstore.com,TXN5735867,N,Expired Card
6248.0,267.0,Jeremy Cooper,58,Fantastic Cheese,Movies,Bank Transfer,47,769.96,2022-09-16 12:39:17,United States,Lebanon,www.singletonmart.co,TXN8939594,N,Expired Card
6249.0,10185.0,Laura Ray,47,Rustic Rubber Shoes,Jewelery,UPI,59,735.43,2019-05-08 10:52:12,Japan,Zushi,www.burkesandersstore.co,,Y,
6250.0,14379.0,Nicholas Meyer,73,Intelligent Pants,Electronics,Debit Card,31,1237.3,2022-11-28 00:45:06,United States,Hempstead,www.larsonfashion.co,TXN7457147,Y,
6251.0,12790.0,Jennifer Curtis,6,@#%,Grocery,Bank Transfer,10,1258.9,2023-12-30 04:14:45,United Kingdom,Manor Park,www.hernandezjacksonmarket.net,TXN7441700,Y,
6252.0,9969.0,Kimberly Peterson,31,Wooden Chair,Health,Wallet,9,1037.39,2017-06-07 02:43:59,India,Rātu,www.bryantfashion.io,TXN8243035,Y,
6253.0,2565.0,Frank Owens,76,Refined Rubber Shoes,Jewelery,Bank Transfer,25,50.16,2018-03-27 03:53:03,India,Kumbhrāj,www.robinsondeals.io,TXN4200558,Y,
6254.0,2660.0,Joel Garcia,25,Plastic Hat,Movies,Debit Card,39,42.52,2017-02-22 21:13:32,Brazil,Brazlândia,www.brownshop.io,TXN9560656,Y,
6255.0,6429.0,Tyrone Richards,11,New Metal Soap,Games,Bank Transfer,15,1996.1,2025-01-10 13:58:21,India,Kattivākkam,www.campbellyangmarket.com,TXN5179003,Y,
6256.0,4147.0,Mrs. Nicole Velasquez,60,Awesome Fresh Shirt,Industrial,Credit Card,54,1006.44,2018-11-20 10:37:19,United States,Niagara Falls,www.kelleysmithshop.com,TXN2793471,N,Insufficient Funds
6257.0,8943.0,Robert Beard,15,Small Ball,Tools,Credit Card,25,729.38,2025-06-20 06:18:23,United States,La Grange,www.longsimpsonmart.io,TXN1244120,Y,
6258.0,1289.0,Mary Foster,71,Fresh Table,Computers,UPI,45,64.77,2016-04-29 14:22:13,United States,Coon Rapids,www.medinastore.net,TXN2918446,Y,
6259.0,5917.0,Eric Hutchinson,22,Mouse,Tools,Wallet,88,695.39,2021-06-15 04:49:46,India,Pallāvaram,www.burnsmarket.io,TXN7806079,Y,
6260.0,386.0,Melissa Herrera,64,Intelligent Frozen Tuna,Computers,Credit Card,27,100.23,2024-02-25 23:14:25,France,Belfort,www.shannondeals.io,TXN4928179,Y,
6261.0,5423.0,Michael Bowen,97,Licensed Granite Ball,Music,UPI,21,1196.18,2023-08-18 21:59:33,India,Vadavalli,www.clarkdeals.com,TXN5706383,Y,
6262.0,5348.0,Michael Mcpherson,71,Tasty Table,Music,Debit Card,30,905.19,2020-09-24 23:10:33,India,Nārāinpur,www.johnsondeals.com,TXN7411231,Y,
6263.0,702.0,Rebecca Taylor,51,Tasty Gloves,Industrial,Debit Card,46,60.4,2019-05-29 16:12:36,Brazil,Capela,www.johnsonstore.net,TXN1226674,N,Expired Card
6264.0,5755.0,Catherine Turner,3,Gloves,Clothing,Bank Transfer,2,899.27,2020-08-14 02:53:58,India,Kurandvād,www.ortegapetersonshop.net,TXN3528727,Y,
6265.0,6907.0,Carrie Arnold,4,Gloves,Clothing,UPI,90,899.27,2023-04-11 04:20:11,France,Bourg-lès-Valence,www.wallacetech.net,TXN4794797,Y,
6266.0,7226.0,Derek Solomon,60,Awesome Fresh Shirt,Industrial,Debit Card,48,1006.44,2023-06-04 16:27:23,France,Sélestat,www.harrisfashion.co,TXN3182557,Y,
6267.0,8566.0,Shelly Lee,37,Salad,Tools,Bank Transfer,20,1761.6,2022-02-05 15:40:47,Italy,Vignola,www.parkercurtisfashion.com,TXN4062630,Y,
6268.0,305.0,Keith Welch,81,Chicken,Games,Bank Transfer,89,1124.22,2017-08-06 08:33:19,India,Shājāpur,www.phillipsshop.co,TXN8774041,Y,
6269.0,11608.0,John Leblanc,81,Granite Chicken,Industrial,Bank Transfer,58,1733.0,2018-06-14 02:12:16,Germany,Nördlingen,www.ryanmart.co,TXN7177399,Y,
6270.0,12627.0,Parker Kim,90,Rustic Metal Ball,Jewelery,Wallet,40,929.44,2015-12-08 16:01:26,Mexico,Tijuana,www.cartershop.net,TXN7062439,,
6271.0,5455.0,Renee Perez,41,Generic Hat,Baby,Debit Card,40,1213.25,2022-11-18 03:56:04,United States,Newburg,www.masonortegafashion.net,TXN8138328,Y,
6272.0,1640.0,Evelyn Rose,43,Awesome Car,Outdoors,Bank Transfer,28,117.26,2025-03-12 18:24:16,United States,Indianola,www.osbornewilliamsonshop.co,TXN8277871,Y,
6273.0,8753.0,Michael Sims,81,Chicken,Games,UPI,44,1124.22,2016-01-30 12:15:32,Canada,Surrey City Centre,www.kellerstantonstore.io,TXN6691622,Y,
6274.0,9549.0,Hunter Hutchinson,51,Gloves,Clothing,Credit Card,46,899.27,2020-05-18 14:48:49,Japan,Shibuya,www.lindseystore.in,TXN4656638,Y,
6275.0,5620.0,Debra Reid,95,Fish,Industrial,Debit Card,12,1713.0,2022-03-26 03:48:10,United States,West Milford,www.rojasdeals.in,TXN7753876,Y,
6276.0,12227.0,Richard Evans,53,Fantastic Metal Bacon,Health,UPI,50,765.4,2024-10-21 02:02:27,United Kingdom,Brighton,www.williamsshop.com,TXN8102626,Y,
6277.0,11745.0,Jennifer Miller,76,Shoes,Music,Bank Transfer,10,1036.25,2019-08-10 06:51:42,Germany,Kröpeliner-Tor-Vorstadt,www.cobbshop.co,TXN3872854,Y,
6278.0,2389.0,Monica Harris,32,Concrete Computer,Sports,Bank Transfer,77,1248.86,2023-08-25 11:11:07,India,Ranjangaon S,www.lambertmart.net,TXN9694381,Y,
6279.0,4540.0,Donald Morrison,59,Gloves,Clothing,Bank Transfer,67,899.27,2020-12-13 11:48:33,Brazil,Chorozinho,www.shawshop.com,TXN6751280,Y,
